type,time,latitude,longitude,altitude (m),name,desc
T,31/12/2017 21:55,45.513949,-73.568716,16.7,,
T,31/12/2017 21:55,45.513957,-73.568825,19.8,,
T,31/12/2017 21:55,45.514146,-73.569239,19.6,,
T,31/12/2017 21:55,45.514355,-73.56966,18.6,,
T,31/12/2017 21:55,45.514528,-73.570001,18.6,,
T,31/12/2017 21:55,45.514764,-73.570453,17.6,,
T,31/12/2017 21:55,45.514963,-73.570828,17.9,,
T,31/12/2017 21:55,45.515133,-73.571154,18.6,,
T,31/12/2017 21:55,45.515198,-73.571278,19.5,,
T,31/12/2017 21:55,45.515245,-73.571363,20.8,,
T,31/12/2017 21:55,45.515371,-73.571654,20.9,,
T,31/12/2017 21:56,45.515516,-73.571967,21.4,,
T,31/12/2017 21:56,45.515709,-73.572367,20.2,,
T,31/12/2017 21:56,45.515875,-73.572718,18.9,,
T,31/12/2017 21:56,45.516087,-73.573155,18.6,,
T,31/12/2017 21:56,45.516298,-73.573585,20,,
T,31/12/2017 21:56,45.516392,-73.573783,19.5,,
T,31/12/2017 21:56,45.516389,-73.573894,20.3,,
T,31/12/2017 21:56,45.516231,-73.57415,19.9,,
T,31/12/2017 21:56,45.516062,-73.574273,20.4,,
T,31/12/2017 21:56,45.515991,-73.574317,20.6,,
T,31/12/2017 21:56,45.515868,-73.574207,20.9,,
T,31/12/2017 21:57,45.515794,-73.573963,20.4,,
T,31/12/2017 21:57,45.515742,-73.573868,19.7,,
T,31/12/2017 22:00,45.515717,-73.573756,19,,
T,31/12/2017 22:00,45.515572,-73.573428,20.7,,
T,31/12/2017 22:00,45.515439,-73.573179,24,,
T,31/12/2017 22:00,45.515276,-73.572843,25.3,,
T,31/12/2017 22:00,45.515151,-73.572549,26.7,,
T,31/12/2017 22:00,45.515039,-73.5723,26.3,,
T,31/12/2017 22:00,45.514913,-73.572025,26.1,,
T,31/12/2017 22:01,45.514883,-73.571943,26.6,,
T,31/12/2017 22:01,45.514822,-73.571803,23.4,,
T,31/12/2017 22:01,45.514694,-73.571514,23.5,,
T,31/12/2017 22:01,45.514548,-73.571227,23.9,,
T,31/12/2017 22:01,45.514351,-73.570828,23.5,,
T,31/12/2017 22:01,45.514149,-73.570385,23.3,,
T,31/12/2017 22:01,45.513956,-73.569957,23.5,,
T,31/12/2017 22:01,45.513829,-73.569655,21.5,,
T,31/12/2017 22:01,45.513659,-73.569304,19.6,,
T,31/12/2017 22:02,45.513615,-73.569193,21.6,,
T,31/12/2017 22:02,45.513613,-73.569,18,,
T,31/12/2017 22:02,45.513803,-73.568792,19,,
T,31/12/2017 22:02,45.514274,-73.568706,17,,
T,31/12/2017 22:03,45.514426,-73.568624,16.5,,
T,31/12/2017 22:03,45.514481,-73.568581,16.6,,
T,31/12/2017 22:03,45.514824,-73.568423,16.8,,
T,31/12/2017 22:03,45.515332,-73.568198,15.4,,
T,31/12/2017 22:04,45.515638,-73.568077,14.5,,
T,31/12/2017 22:04,45.5157,-73.568052,15.1,,
T,31/12/2017 22:04,45.51607,-73.567841,17,,
T,31/12/2017 22:04,45.516454,-73.567665,15.9,,
T,31/12/2017 22:04,45.516893,-73.567458,14.3,,
T,31/12/2017 22:05,45.517357,-73.567269,13.6,,
T,31/12/2017 22:05,45.517746,-73.567098,12.3,,
T,31/12/2017 22:05,45.517846,-73.567049,13.3,,
T,31/12/2017 22:05,45.517907,-73.567033,14.6,,
T,31/12/2017 22:05,45.518279,-73.566874,13.6,,
T,31/12/2017 22:05,45.518548,-73.566725,12.3,,
T,31/12/2017 22:05,45.518713,-73.566646,11.4,,
T,31/12/2017 22:05,45.518863,-73.566572,12.1,,
T,31/12/2017 22:05,45.519215,-73.566439,10.7,,
T,31/12/2017 22:05,45.519584,-73.566269,10.5,,
T,31/12/2017 22:05,45.519982,-73.566091,9.2,,
T,31/12/2017 22:05,45.52058,-73.565767,7.2,,
T,31/12/2017 22:06,45.521096,-73.565604,4.8,,
T,31/12/2017 22:06,45.521638,-73.565562,4.3,,
T,31/12/2017 22:06,45.522116,-73.565545,6.1,,
T,31/12/2017 22:06,45.522395,-73.565525,7.4,,
T,31/12/2017 22:06,45.522454,-73.565523,14.8,,
T,31/12/2017 22:06,45.52285,-73.565487,20.1,,
T,31/12/2017 22:06,45.523412,-73.565308,15.9,,
T,31/12/2017 22:06,45.523865,-73.565193,17,,
T,31/12/2017 22:07,45.524294,-73.565077,20.2,,
T,31/12/2017 22:07,45.524832,-73.564896,19.7,,
T,31/12/2017 22:07,45.525126,-73.564812,19.5,,
T,31/12/2017 22:07,45.525205,-73.564825,21.3,,
T,31/12/2017 22:07,45.525391,-73.564743,13.7,,
T,31/12/2017 22:07,45.525771,-73.564615,15.5,,
T,31/12/2017 22:07,45.526298,-73.564449,16.5,,
T,31/12/2017 22:07,45.526685,-73.564326,17.6,,
T,31/12/2017 22:08,45.527099,-73.564208,20.7,,
T,31/12/2017 22:08,45.527491,-73.564081,20.7,,
T,31/12/2017 22:08,45.527757,-73.563975,19.8,,
T,31/12/2017 22:08,45.52782,-73.563641,17.4,,
T,31/12/2017 22:08,45.527632,-73.563171,13,,
T,31/12/2017 22:08,45.527462,-73.562765,9.8,,
T,31/12/2017 22:08,45.527317,-73.562472,8.7,,
T,31/12/2017 22:08,45.52724,-73.562322,9.1,,
T,31/12/2017 22:08,45.527187,-73.562223,8.8,,
T,31/12/2017 22:08,45.52712,-73.562092,8.1,,
T,31/12/2017 22:08,45.52698,-73.561764,5.7,,
T,31/12/2017 22:08,45.526818,-73.561432,5.9,,
T,31/12/2017 22:09,45.526709,-73.561194,5.5,,
T,31/12/2017 22:09,45.52666,-73.561072,4.9,,
T,31/12/2017 22:09,45.526647,-73.561003,4.7,,
T,31/12/2017 22:09,45.526492,-73.560651,3.3,,
T,31/12/2017 22:09,45.526384,-73.560392,3.2,,
T,31/12/2017 22:09,45.526241,-73.560095,2.2,,
T,31/12/2017 22:09,45.526013,-73.559612,1.9,,
