"","accuracy","scenario","phone","algorithm","application","time","missed","false","distCorrect","distMissed","distFalse"
"186",20.8588957055,"Scenario 7","GalaxyS5","AMM","TrueMotion",93.3138028169,22.7272727273,87.9432624113,79.0480785048,20.9519214952,91.6728894496
"187",18.064516129,"Scenario 7","GalaxyS7","AMM","TrueMotion",93.8000558659,36.3636363636,89.4736842105,70.6146802458,29.3853197542,91.45821671
"188",20.3592814371,"Scenario 7","GalaxyS8","AMM","TrueMotion",97.5925915493,22.7272727273,88.275862069,89.5070528786,10.4929471214,90.7395383267
"189",15.4639175258,"Scenario 7","LGG6","AMM","TrueMotion",94.5076214834,31.8181818182,91.2790697674,72.1505038695,27.8494961305,94.1863673991
"190",NA,"Scenario 7","Pixel2","AMM","TrueMotion",NA,NA,NA,NA,NA,NA
"191",8.86075949367,"Scenario 8","iPhoneSE","AMM","TrueMotion",642.205980529,34.8837209302,95.246179966,55.549042018,44.450957982,98.2796363985
"192",7.65696784074,"Scenario 8","iPhone6S","AMM","TrueMotion",617.073004858,41.8604651163,95.9016393443,66.3642088219,33.6357911781,98.0835241583
"193",9.07668231612,"Scenario 8","iPhone7","AMM","TrueMotion",8235.91950035,32.5581395349,95.1342281879,71.0332452469,28.9667547531,97.9409939978
"194",8.01393728223,"Scenario 8","iPhone7Plus","AMM","TrueMotion",556.231991672,46.511627907,95.6685499058,78.7353712491,21.2646287509,97.6384842466
"195",8.30769230769,"Scenario 8","iPhone8","AMM","TrueMotion",502.695350451,37.2093023256,95.5518945634,86.2136760368,13.7863239632,97.5966036264
"196",9.91452991453,"Scenario 8","GalaxyS5","AMM","TrueMotion",498.181154381,32.5581395349,94.6494464945,89.9456477976,10.0543522024,97.3711113624
"197",8.83392226148,"Scenario 8","GalaxyS7","AMM","TrueMotion",479.822168172,41.8604651163,95.2198852772,80.3721218882,19.6278781118,97.359104066
"198",8.71080139373,"Scenario 8","GalaxyS8","AMM","TrueMotion",606.63684941,41.8604651163,95.2919020716,64.9974945128,35.0025054872,97.9497490072
"199",10.1265822785,"Scenario 8","LGG6","AMM","TrueMotion",542.125578136,34.8837209302,94.5098039216,81.5197191865,18.4802808135,97.3583604569
"200",10.1351351351,"Scenario 8","Pixel2","AMM","TrueMotion",1022.53059805,30.2325581395,94.5355191257,82.7467299206,17.2532700794,97.6226546595
"201",36.0110803324,"Scenario 9","iPhoneSE","AMM","TrueMotion",123.310608204,12.1621621622,77.3519163763,78.6985750046,21.3014249954,82.3925591474
"202",35.6164383562,"Scenario 9","iPhone6S","AMM","TrueMotion",118.513861386,12.1621621622,77.6632302405,78.6985750046,21.3014249954,81.8374702168
"203",34.6153846154,"Scenario 9","iPhone7","AMM","TrueMotion",123.543957597,14.8648648649,78.275862069,90.3481447437,9.65185525626,80.4417264842
"204",36.4130434783,"Scenario 9","iPhone7Plus","AMM","TrueMotion",128.68945889,9.45945945946,77.2108843537,94.1931863593,5.8068136407,82.5665520164
"205",1.1583011583,"Scenario 9","iPhone8","AMM","TrueMotion",94.3776266576,95.9459459459,99.3243243243,19.9896348488,80.0103651512,98.0827854871
"206",37.037037037,"Scenario 9","GalaxyS5","AMM","TrueMotion",189978.5,12.1621621622,76.5342960289,79.4223513004,20.5776486996,79.0028390337
"207",NA,"Scenario 9","GalaxyS7","AMM","TrueMotion",NA,NA,NA,NA,NA,NA
"208",37.0786516854,"Scenario 9","GalaxyS8","AMM","TrueMotion",126.008047586,10.8108108108,76.5957446809,80.9033984311,19.0966015689,80.9953730186
"209",39.4202898551,"Scenario 9","LGG6","AMM","TrueMotion",169.607582583,8.10810810811,74.9077490775,95.0115424686,4.9884575314,75.8674349587
"210",34.7593582888,"Scenario 9","Pixel2","AMM","TrueMotion",127.07443662,12.1621621622,78.3333333333,80.1153752268,19.8846247732,83.3271690592
"211",15.7221206581,"Scenario 10","iPhoneSE","AMM","TrueMotion",621.362598771,34.8484848485,91.0602910603,80.9900805239,19.0099194761,96.5591827999
"212",14.502529511,"Scenario 10","iPhone6S","AMM","TrueMotion",671.739964943,34.8484848485,91.8406072106,80.9718254288,19.0281745712,97.0102749666
"213",20.487804878,"Scenario 10","iPhone7","AMM","TrueMotion",857.024300699,36.3636363636,87.7906976744,59.7805755394,40.2194244606,91.9476723496
"214",15.1408450704,"Scenario 10","iPhone7Plus","AMM","TrueMotion",687.261096606,34.8484848485,91.4342629482,80.3674619958,19.6325380042,96.3473993161
"215",14.6788990826,"Scenario 10","iPhone8","AMM","TrueMotion",644.655613577,39.3939393939,91.6492693111,77.2161415629,22.7838584371,96.6362272657
"216",16.4874551971,"Scenario 10","GalaxyS5","AMM","TrueMotion",678.653451327,30.303030303,90.6504065041,83.6954826411,16.3045173589,96.1451935748
"217",15.0537634409,"Scenario 10","GalaxyS7","AMM","TrueMotion",653.583613818,36.3636363636,91.4634146341,79.3715099443,20.6284900557,96.528035849
"218",16.2361623616,"Scenario 10","GalaxyS8","AMM","TrueMotion",661.937665782,33.3333333333,90.756302521,81.1050311943,18.8949688057,96.3352658626
"219",14.7899159664,"Scenario 10","LGG6","AMM","TrueMotion",671.619930975,33.3333333333,91.6824196597,79.6240024603,20.3759975397,96.6540496197
"220",15.8790170132,"Scenario 10","Pixel2","AMM","TrueMotion",459.949164524,36.3636363636,90.9287257019,80.4904759932,19.5095240068,96.5245302002
"221",26.3929618768,"Scenario 11","iPhoneSE","AMM","TrueMotion",542.175421085,25,83.9857651246,64.8913371735,35.1086628265,91.9506001867
"222",30.6188925081,"Scenario 11","iPhone6S","AMM","TrueMotion",548.368116927,21.6666666667,80.971659919,64.321009175,35.678990825,91.0912097268
"223",30,"Scenario 11","iPhone7","AMM","TrueMotion",519.003492277,25,81.25,62.2305666767,37.7694333233,90.9697104056
"224",19.2468619247,"Scenario 11","iPhone7Plus","AMM","TrueMotion",653.05632107,23.3333333333,88.995215311,61.7228652378,38.2771347622,94.221356587
"225",30.3405572755,"Scenario 11","iPhone8","AMM","TrueMotion",564.606613226,18.3333333333,81.3688212928,91.8232085348,8.17679146522,89.1898905493
"226",33.2225913621,"Scenario 11","GalaxyS5","AMM","TrueMotion",703.928184713,16.6666666667,79.2531120332,89.0200617434,10.9799382566,87.5418757674
"227",30.8724832215,"Scenario 11","GalaxyS7","AMM","TrueMotion",803.845498392,23.3333333333,80.6722689076,61.7530719661,38.2469280339,91.1893822884
"228",28.013029316,"Scenario 11","GalaxyS8","AMM","TrueMotion",820.600490196,28.3333333333,82.5910931174,61.095819381,38.904180619,90.7828993711
"229",28.1967213115,"Scenario 11","LGG6","AMM","TrueMotion",758.212270451,28.3333333333,82.4489795918,60.3104054323,39.6895945677,91.2590193737
"230",29.3577981651,"Scenario 11","Pixel2","AMM","TrueMotion",591.292338983,20,82.0224719101,85.6602237823,14.3397762177,90.7615009053
"231",55.4744525547,"Scenario 12","iPhoneSE","AMM","TrueMotion",374.984470247,22.4489795918,56.8181818182,88.2433165474,11.7566834526,44.8876511148
"232",40.625,"Scenario 12","iPhone6S","AMM","TrueMotion",367.540289855,20.4081632653,72.7272727273,79.428695505,20.571304495,66.8304809966
"233",47.7611940299,"Scenario 12","iPhone7","AMM","TrueMotion",373.285662563,34.693877551,62.3529411765,75.1575249943,24.8424750057,57.4782489718
"234",53.4351145038,"Scenario 12","iPhone7Plus","AMM","TrueMotion",258.085517741,28.5714285714,57.3170731707,75.754118501,24.245881499,46.016275557
"235",55.4838709677,"Scenario 12","iPhone8","AMM","TrueMotion",328.485807386,12.2448979592,59.4339622642,94.2582553068,5.74174469316,51.9419817033
"236",44.7204968944,"Scenario 12","GalaxyS5","AMM","TrueMotion",306.821521739,26.5306122449,67.8571428571,80.1499155675,19.8500844325,57.2540974106
"237",56.4885496183,"Scenario 12","GalaxyS7","AMM","TrueMotion",257.494569153,24.4897959184,54.8780487805,78.8337479189,21.1662520811,44.2790508784
"238",44.2857142857,"Scenario 12","GalaxyS8","AMM","TrueMotion",271.697465605,36.7346938776,65.9340659341,76.9653211548,23.0346788452,56.1765628605
"239",34.4827586207,"Scenario 12","LGG6","AMM","TrueMotion",289.783296703,38.7755102041,76,73.5858305599,26.4141694401,64.3541174602
"240",41.5730337079,"Scenario 12","Pixel2","AMM","TrueMotion",370.086066763,24.4897959184,71.3178294574,82.9707934734,17.0292065266,57.5323192233
"241",20.9366391185,"Scenario 1","iPhoneSE","AMM","AutoMerit",70.1945362135,2.5641025641,88.2716049383,97.1551662667,2.84483373332,88.4905112215
"242",23.0303030303,"Scenario 1","iPhone6S","AMM","AutoMerit",48.5534379085,2.5641025641,86.941580756,97.9957370935,2.00426290648,86.5453777788
"243",19.8347107438,"Scenario 1","iPhone7","AMM","AutoMerit",46.7940152478,7.69230769231,88.8888888889,91.9125421717,8.08745782831,89.1326081666
"244",23.8095238095,"Scenario 1","iPhone7Plus","AMM","AutoMerit",44.8964433702,10.2564102564,86.2745098039,86.0855015803,13.9144984197,86.0208756376
"245",20.5128205128,"Scenario 1","iPhone8","AMM","AutoMerit",48.1767323586,7.69230769231,88.4615384615,94.8601041364,5.13989586364,88.0611038332
"246",18.5714285714,"Scenario 1","GalaxyS5","AMM","AutoMerit",52.9715394567,0,89.7637795276,100,0,90.4194589378
"247",19.0476190476,"Scenario 1","GalaxyS7","AMM","AutoMerit",47.3001968254,7.69230769231,89.3805309735,90.2979442829,9.70205571706,90.1050910171
"248",17.9723502304,"Scenario 1","GalaxyS8","AMM","AutoMerit",52.8087699171,0,90.1265822785,100,0,90.7480919741
"249",19.7969543147,"Scenario 1","LGG6","AMM","AutoMerit",50.6813956466,0,89.014084507,100,0,89.2443215594
"250",18.7050359712,"Scenario 1","Pixel2","AMM","AutoMerit",54.9131964056,0,89.6825396825,100,0,90.0160189892
"251",NA,"Scenario 2","iPhoneSE","AMM","AutoMerit",NA,NA,NA,NA,NA,NA
"252",NA,"Scenario 2","iPhone6S","AMM","AutoMerit",NA,NA,NA,NA,NA,NA
"253",20.0527704485,"Scenario 2","iPhone7","AMM","AutoMerit",62.7557082452,29.6296296296,88.3076923077,65.6224546912,34.3775453088,90.9142060673
"254",20.1058201058,"Scenario 2","iPhone7Plus","AMM","AutoMerit",56.9644455021,29.6296296296,88.2716049383,71.5236700116,28.4763299884,89.7561145492
"255",22.2784810127,"Scenario 2","iPhone8","AMM","AutoMerit",58.0321587868,18.5185185185,87.0967741935,79.4754800883,20.5245199117,87.5025236858
"256",NA,"Scenario 2","GalaxyS5","AMM","AutoMerit",NA,NA,NA,NA,NA,NA
"257",26.706231454,"Scenario 2","GalaxyS7","AMM","AutoMerit",54.6182687709,16.6666666667,84.0989399293,80.7399612927,19.2600387073,83.9926909133
"258",NA,"Scenario 2","GalaxyS8","AMM","AutoMerit",NA,NA,NA,NA,NA,NA
"259",22.4489795918,"Scenario 2","LGG6","AMM","AutoMerit",58.2469089193,18.5185185185,86.9822485207,76.6145683683,23.3854316317,87.416891458
"260",10.3703703704,"Scenario 2","Pixel2","AMM","AutoMerit",66.4228282828,74.0740740741,93.5185185185,19.1122674132,80.8877325868,93.6349345665
"261",39.175257732,"Scenario 3","iPhoneSE","AMM","AutoMerit",46.9588263763,12.3076923077,74.7787610619,92.1230360422,7.87696395781,81.7658956531
"262",31.7002881844,"Scenario 3","iPhone6S","AMM","AutoMerit",57.8285117967,15.3846153846,80.4964539007,90.8860046996,9.11399530036,86.2217531989
"263",36.3636363636,"Scenario 3","iPhone7","AMM","AutoMerit",57.7301199041,13.8461538462,76.9547325103,92.3033420046,7.69665799543,83.7554546079
"264",41.3284132841,"Scenario 3","iPhone7Plus","AMM","AutoMerit",47.3177831037,13.8461538462,72.8155339806,88.9966919834,11.0033080166,81.0481347217
"265",32,"Scenario 3","iPhone8","AMM","AutoMerit",48.9640939193,20,80,88.1170059922,11.8829940078,85.6681037735
"266",35.5685131195,"Scenario 3","GalaxyS5","AMM","AutoMerit",52.7807315599,6.15384615385,78.0575539568,94.4618581447,5.53814185528,84.6805139152
"267",37.3831775701,"Scenario 3","GalaxyS7","AMM","AutoMerit",63.9830548926,7.69230769231,76.5625,92.9162689465,7.08373105346,83.3307204644
"268",30.5555555556,"Scenario 3","GalaxyS8","AMM","AutoMerit",63.6805807623,15.3846153846,81.3559322034,88.9984030456,11.0015969544,86.0126530887
"269",36.3076923077,"Scenario 3","LGG6","AMM","AutoMerit",65.3640048397,9.23076923077,77.3076923077,91.8543992688,8.14560073118,84.2519441452
"270",26.5356265356,"Scenario 3","Pixel2","AMM","AutoMerit",58.9615601966,16.9230769231,84.2105263158,91.959374049,8.04062595101,87.6139215632
"271",20.9039548023,"Scenario 4","iPhoneSE","AMM","AutoMerit",55.4805361174,5.12820512821,88.253968254,92.9006585909,7.09934140906,90.4799551238
"272",20.8450704225,"Scenario 4","iPhone6S","AMM","AutoMerit",56.0108015918,5.12820512821,88.2911392405,93.3386478312,6.6613521688,89.9498058782
"273",21.0227272727,"Scenario 4","iPhone7","AMM","AutoMerit",56.9765070093,5.12820512821,88.178913738,92.8722043821,7.12779561786,89.9218857011
"274",18.4143222506,"Scenario 4","iPhone7Plus","AMM","AutoMerit",54.09375,7.69230769231,89.7727272727,91.2329058567,8.76709414329,91.2579292856
"275",NA,"Scenario 4","iPhone8","AMM","AutoMerit",NA,NA,NA,NA,NA,NA
"276",18.0952380952,"Scenario 4","GalaxyS5","AMM","AutoMerit",58.8094349973,2.5641025641,90.0262467192,94.0628678123,5.93713218775,91.681996473
"277",18.925831202,"Scenario 4","GalaxyS7","AMM","AutoMerit",53.6648620876,5.12820512821,89.4886363636,92.1018115737,7.89818842625,92.1122777981
"278",17.7458033573,"Scenario 4","GalaxyS8","AMM","AutoMerit",65.0134125637,5.12820512821,90.2116402116,92.8722043821,7.12779561786,91.8896421307
"279",9.41176470588,"Scenario 4","LGG6","AMM","AutoMerit",21.4896319018,89.7435897436,91.3043478261,15.8683281488,84.1316718512,88.2966518087
"280",13.8211382114,"Scenario 4","Pixel2","AMM","AutoMerit",65.1379594076,12.8205128205,92.4944812362,84.2776954571,15.7223045429,94.1176082062
"281",20.8436724566,"Scenario 5","iPhoneSE","AMM","AutoMerit",77.6330998249,35.3846153846,87.573964497,84.6847281337,15.3152718663,93.9139176126
"282",33.3333333333,"Scenario 5","iPhone6S","AMM","AutoMerit",77.326619965,10.7692307692,79.5053003534,91.7654588234,8.2345411766,88.5566763237
"283",43.4782608696,"Scenario 5","iPhone7","AMM","AutoMerit",60.0835829493,7.69230769231,71.5639810427,93.8826028332,6.11739716681,83.0175690206
"284",45.5598455598,"Scenario 5","iPhone7Plus","AMM","AutoMerit",54.3037066975,9.23076923077,69.587628866,88.575274276,11.424725724,80.8488051665
"285",39.3442622951,"Scenario 5","iPhone8","AMM","AutoMerit",58.2036578171,7.69230769231,75,93.8115970282,6.18840297182,85.6608917342
"286",37.6623376623,"Scenario 5","GalaxyS5","AMM","AutoMerit",75.8426419467,10.7692307692,76.1316872428,93.5143067559,6.48569324409,87.4520931033
"287",40.2777777778,"Scenario 5","GalaxyS7","AMM","AutoMerit",59.6529953917,10.7692307692,73.9910313901,92.2282826478,7.77171735222,84.8234924107
"288",38.4615384615,"Scenario 5","GalaxyS8","AMM","AutoMerit",59.5166374781,7.69230769231,75.7085020243,93.4826790511,6.51732094895,87.7285662258
"289",41.1149825784,"Scenario 5","LGG6","AMM","AutoMerit",58.3073438412,9.23076923077,73.4234234234,93.6206970076,6.3793029924,85.492008665
"290",27.2727272727,"Scenario 5","Pixel2","AMM","AutoMerit",70.7554252199,12.3076923077,83.8526912181,93.373665849,6.62633415102,91.735681445
"291",25.4980079681,"Scenario 6","iPhoneSE","AMM","AutoMerit",117.515323496,15.7894736842,84.9765258216,96.0924468958,3.90755310422,93.1299210163
"292",26.1224489796,"Scenario 6","iPhone6S","AMM","AutoMerit",137.004710921,15.7894736842,84.5410628019,95.6251040591,4.37489594086,91.4906939267
"293",26.6666666667,"Scenario 6","iPhone7","AMM","AutoMerit",130.135919235,10.5263157895,84.331797235,96.3903360467,3.60966395331,93.2942868648
"294",24.8,"Scenario 6","iPhone7Plus","AMM","AutoMerit",114.65208111,18.4210526316,85.3773584906,94.8683103218,5.13168967824,93.2306633405
"295",24.8120300752,"Scenario 6","iPhone8","AMM","AutoMerit",120.224025974,13.1578947368,85.5263157895,95.8995628759,4.10043712406,93.2248164602
"296",26.5060240964,"Scenario 6","GalaxyS5","AMM","AutoMerit",109.397642015,13.1578947368,84.3601895735,95.8995628759,4.10043712406,92.927894282
"297",25.702811245,"Scenario 6","GalaxyS7","AMM","AutoMerit",98.3001592357,15.7894736842,84.8341232227,95.1427691386,4.85723086144,93.0646947806
"298",24.2424242424,"Scenario 6","GalaxyS8","AMM","AutoMerit",127.216837315,15.7894736842,85.8407079646,95.6338525947,4.36614740526,93.4693932289
"299",23.3870967742,"Scenario 6","LGG6","AMM","AutoMerit",109.830359212,23.6842105263,86.1904761905,95.0253677261,4.97463227392,92.9071199099
"300",26.1224489796,"Scenario 6","Pixel2","AMM","AutoMerit",207.263704497,15.7894736842,84.5410628019,95.6251040591,4.37489594086,91.4906939267
"301",18.0722891566,"Scenario 7","iPhoneSE","AMM","AutoMerit",115.611873351,31.8181818182,89.5833333333,73.3958817878,26.6041182122,92.1002707
"302",17.3913043478,"Scenario 7","iPhone6S","AMM","AutoMerit",144.931134969,36.3636363636,89.928057554,60.9174446908,39.0825553092,93.5646003729
"303",16.2790697674,"Scenario 7","iPhone7","AMM","AutoMerit",133.176381766,36.3636363636,90.6666666667,79.8282767013,20.1717232987,92.1327300919
"304",20,"Scenario 7","iPhone7Plus","AMM","AutoMerit",157.247834758,27.2727272727,88.4057971014,78.6261523062,21.3738476938,91.3465396202
"305",18.7919463087,"Scenario 7","iPhone8","AMM","AutoMerit",119.001769912,36.3636363636,88.9763779528,71.7285776709,28.2714223291,91.9444661507
"306",18.4971098266,"Scenario 7","GalaxyS5","AMM","AutoMerit",140.732205882,27.2727272727,89.4039735099,64.1205724314,35.8794275686,93.7565466616
"307",19.3939393939,"Scenario 7","GalaxyS7","AMM","AutoMerit",121.120862069,27.2727272727,88.8111888112,73.8178079864,26.1821920136,91.7513383914
"308",20,"Scenario 7","GalaxyS8","AMM","AutoMerit",163.944450704,22.7272727273,88.5135135135,89.5070528786,10.4929471214,91.1062532123
"309",17.0212765957,"Scenario 7","LGG6","AMM","AutoMerit",139.184936061,27.2727272727,90.3614457831,73.8178079864,26.1821920136,93.9390655342
"310",NA,"Scenario 7","Pixel2","AMM","AutoMerit",NA,NA,NA,NA,NA,NA
"311",9.41176470588,"Scenario 8","iPhoneSE","AMM","AutoMerit",717.180672269,34.8837209302,94.9275362319,53.7514290067,46.2485709933,98.2685823069
"312",8.46394984326,"Scenario 8","iPhone6S","AMM","AutoMerit",657.363795518,37.2093023256,95.4621848739,66.4575440408,33.5424559592,97.9981829788
"313",9.72222222222,"Scenario 8","iPhone7","AMM","AutoMerit",636.863655462,34.8837209302,94.7467166979,89.2452881414,10.7547118586,97.3328980558
"314",8.9928057554,"Scenario 8","iPhone7Plus","AMM","AutoMerit",717.576512456,41.8604651163,95.126705653,78.7079960795,21.2920039205,97.4321724025
"315",8.73493975904,"Scenario 8","iPhone8","AMM","AutoMerit",861.10252809,32.5581395349,95.3301127214,89.8759290116,10.1240709884,97.4247777478
"316",9.83050847458,"Scenario 8","GalaxyS5","AMM","AutoMerit",634.385038274,32.5581395349,94.6983546618,88.541071443,11.458928557,97.3614353758
"317",9.47368421053,"Scenario 8","GalaxyS7","AMM","AutoMerit",25098.9444444,37.2093023256,94.8766603416,66.6996471732,33.3003528268,97.8780525289
"318",8.71080139373,"Scenario 8","GalaxyS8","AMM","AutoMerit",671.775069638,41.8604651163,95.2919020716,82.3374063681,17.6625936319,97.3864834731
"319",9.39130434783,"Scenario 8","LGG6","AMM","AutoMerit",624.225385694,37.2093023256,94.9248120301,79.7273597328,20.2726402672,97.2955855331
"320",8.86699507389,"Scenario 8","Pixel2","AMM","AutoMerit",654.323699015,37.2093023256,95.2296819788,81.297731079,18.702268921,97.686792111
"321",35.3246753247,"Scenario 9","iPhoneSE","AMM","AutoMerit",153.087270156,8.10810810811,78.1350482315,95.0115424686,4.9884575314,82.7241221085
"322",35.8839050132,"Scenario 9","iPhone6S","AMM","AutoMerit",140.387455453,8.10810810811,77.7049180328,96.3980097858,3.60199021421,80.9161923586
"323",35.2,"Scenario 9","iPhone7","AMM","AutoMerit",141.539914773,10.8108108108,78.073089701,93.697254318,6.30274568197,78.9287230688
