type,time,latitude,longitude,altitude (m),name,desc
T,30/12/2017 20:07,45.501804,-73.553774,26.2,,
T,30/12/2017 20:07,45.502002,-73.55382,22.2,,
T,30/12/2017 20:08,45.502176,-73.553835,19.2,,
T,30/12/2017 20:08,45.502242,-73.553812,21.2,,
T,30/12/2017 20:08,45.502409,-73.553845,20.2,,
T,30/12/2017 20:08,45.502726,-73.5539,18.2,,
T,30/12/2017 20:08,45.503003,-73.553944,12.2,,
T,30/12/2017 20:08,45.503263,-73.5539,11.2,,
T,30/12/2017 20:08,45.503452,-73.553868,10.2,,
T,30/12/2017 20:08,45.503681,-73.553841,11.2,,
T,30/12/2017 20:08,45.503922,-73.553743,10.2,,
T,30/12/2017 20:08,45.504153,-73.553672,11.2,,
T,30/12/2017 20:08,45.504372,-73.553613,12.2,,
T,30/12/2017 20:08,45.504546,-73.553517,12.2,,
T,30/12/2017 20:08,45.504755,-73.553498,10.2,,
T,30/12/2017 20:09,45.504965,-73.553389,11.2,,
T,30/12/2017 20:09,45.505125,-73.553318,12.2,,
T,30/12/2017 20:09,45.505194,-73.553257,14.2,,
T,30/12/2017 20:09,45.505281,-73.553214,15.2,,
T,30/12/2017 20:09,45.505364,-73.553218,15.2,,
T,30/12/2017 20:09,45.505457,-73.553472,14.2,,
T,30/12/2017 20:09,45.505566,-73.553748,15.2,,
T,30/12/2017 20:09,45.505564,-73.553852,19.2,,
T,30/12/2017 20:09,45.505411,-73.553926,19.2,,
T,30/12/2017 20:09,45.505283,-73.553986,22.2,,
T,30/12/2017 20:09,45.505206,-73.554057,23.2,,
T,30/12/2017 20:09,45.505125,-73.554114,19.2,,
T,30/12/2017 20:09,45.504991,-73.554187,23.2,,
T,30/12/2017 20:10,45.504888,-73.554269,28.2,,
T,30/12/2017 20:10,45.504698,-73.554372,31.2,,
T,30/12/2017 20:10,45.504507,-73.554493,34.2,,
T,30/12/2017 20:10,45.504459,-73.554588,29.2,,
T,30/12/2017 20:10,45.504319,-73.554589,26.2,,
T,30/12/2017 20:10,45.504247,-73.554612,28.2,,
T,30/12/2017 20:10,45.504182,-73.554645,29.2,,
T,30/12/2017 20:10,45.504017,-73.554741,29.2,,
T,30/12/2017 20:10,45.503813,-73.554867,22.2,,
T,30/12/2017 20:10,45.503731,-73.554911,14.2,,
T,30/12/2017 20:10,45.503601,-73.554904,14.2,,
T,30/12/2017 20:10,45.503507,-73.554925,16.2,,
T,30/12/2017 20:11,45.503383,-73.554955,16.2,,
T,30/12/2017 20:11,45.503222,-73.555039,16.2,,
T,30/12/2017 20:11,45.50308,-73.555164,14.2,,
T,30/12/2017 20:11,45.502967,-73.555201,18.2,,
T,30/12/2017 20:11,45.502823,-73.555266,20.2,,
T,30/12/2017 20:11,45.50276,-73.555355,20.2,,
T,30/12/2017 20:11,45.502629,-73.555476,20.2,,
T,30/12/2017 20:11,45.502514,-73.555551,13.2,,
T,30/12/2017 20:11,45.502418,-73.555545,14.2,,
T,30/12/2017 20:11,45.502372,-73.555591,20.2,,
T,30/12/2017 20:11,45.502295,-73.555613,12.2,,
T,30/12/2017 20:12,45.502091,-73.55564,9.2,,
T,30/12/2017 20:12,45.502217,-73.555627,8.2,,
T,30/12/2017 20:12,45.502142,-73.555634,12.2,,
T,30/12/2017 20:12,45.502066,-73.555647,18.2,,
T,30/12/2017 20:12,45.50201,-73.555717,26.2,,
T,30/12/2017 20:12,45.501985,-73.555834,28.2,,
T,30/12/2017 20:12,45.502071,-73.55601,28.2,,
T,30/12/2017 20:12,45.502222,-73.556227,22.2,,
T,30/12/2017 20:12,45.5023,-73.556417,21.2,,
T,30/12/2017 20:12,45.502364,-73.556547,23.2,,
T,30/12/2017 20:12,45.502368,-73.556656,24.2,,
T,30/12/2017 20:13,45.502389,-73.556741,23.2,,
T,30/12/2017 20:13,45.502492,-73.556716,25.2,,
T,30/12/2017 20:13,45.502597,-73.556668,32.2,,
T,30/12/2017 20:13,45.502735,-73.556584,26.2,,
T,30/12/2017 20:13,45.502816,-73.556468,24.2,,
T,30/12/2017 20:13,45.502892,-73.556367,24.2,,
T,30/12/2017 20:13,45.502984,-73.556283,21.2,,
T,30/12/2017 20:13,45.503106,-73.5562,23.2,,
T,30/12/2017 20:13,45.503179,-73.556158,25.2,,
T,30/12/2017 20:13,45.503241,-73.556289,24.2,,
T,30/12/2017 20:13,45.503307,-73.556356,22.2,,
T,30/12/2017 20:13,45.503425,-73.556464,25.2,,
T,30/12/2017 20:14,45.503507,-73.55658,25.2,,
T,30/12/2017 20:14,45.503564,-73.556731,26.2,,
T,30/12/2017 20:14,45.503696,-73.556908,30.2,,
T,30/12/2017 20:14,45.503814,-73.557061,29.2,,
T,30/12/2017 20:14,45.503947,-73.557235,29.2,,
T,30/12/2017 20:14,45.503991,-73.557319,40.2,,
T,30/12/2017 20:14,45.504062,-73.557446,43.2,,
T,30/12/2017 20:15,45.504206,-73.5574,45.2,,
T,30/12/2017 20:15,45.504278,-73.557284,45.2,,
T,30/12/2017 20:15,45.504363,-73.55715,41.2,,
T,30/12/2017 20:15,45.50444,-73.557132,44.2,,
T,30/12/2017 20:15,45.504524,-73.557139,48.2,,
T,30/12/2017 20:15,45.504586,-73.55705,48.2,,
T,30/12/2017 20:15,45.504645,-73.556987,44.2,,
T,30/12/2017 20:15,45.504781,-73.556839,39.2,,
T,30/12/2017 20:15,45.50484,-73.556819,40.2,,
