type,time,latitude,longitude,altitude (m),name,desc
T,01/01/2018 2:03,45.490353,-73.643777,76,,
T,01/01/2018 2:03,45.491163,-73.645651,75,,
T,01/01/2018 2:03,45.492018,-73.647574,76,,
T,01/01/2018 2:04,45.492814,-73.649578,77,,
T,01/01/2018 2:04,45.493646,-73.651421,76,,
T,01/01/2018 2:04,45.494614,-73.653232,75,,
T,01/01/2018 2:04,45.495678,-73.655056,74,,
T,01/01/2018 2:04,45.496738,-73.656747,74,,
T,01/01/2018 2:04,45.497809,-73.658446,73,,
T,01/01/2018 2:05,45.499009,-73.660336,71,,
T,01/01/2018 2:05,45.500172,-73.662039,46,,
T,01/01/2018 2:05,45.501515,-73.663465,45,,
T,01/01/2018 2:05,45.502806,-73.664468,45,,
T,01/01/2018 2:05,45.503839,-73.665294,44,,
T,01/01/2018 2:05,45.504373,-73.666539,43,,
T,01/01/2018 2:06,45.504398,-73.668003,42,,
T,01/01/2018 2:06,45.504261,-73.669246,42,,
T,01/01/2018 2:06,45.50515,-73.669062,42,,
T,01/01/2018 2:06,45.505378,-73.669002,42,,
T,01/01/2018 2:06,45.504681,-73.669374,42,,
T,01/01/2018 2:06,45.504006,-73.669339,42,,
T,01/01/2018 2:07,45.50329,-73.668434,43,,
T,01/01/2018 2:07,45.502853,-73.66697,43,,
T,01/01/2018 2:07,45.503253,-73.665436,43,,
T,01/01/2018 2:07,45.504451,-73.664809,44,,
T,01/01/2018 2:07,45.505978,-73.663874,43,,
T,01/01/2018 2:08,45.507616,-73.662891,43,,
T,01/01/2018 2:08,45.509167,-73.661939,43,,
T,01/01/2018 2:08,45.510696,-73.660965,43,,
T,01/01/2018 2:08,45.512173,-73.660039,43,,
T,01/01/2018 2:08,45.513902,-73.658908,44,,
T,01/01/2018 2:08,45.515452,-73.657915,44,,
