type,time,latitude,longitude,altitude (m),name,desc
T,01/01/2018 1:59,45.464675,-73.592203,11,,
T,01/01/2018 1:59,45.465002,-73.594384,16,,
T,01/01/2018 1:59,45.465758,-73.596182,17,,
T,01/01/2018 1:59,45.466828,-73.597587,20,,
T,01/01/2018 1:59,45.468047,-73.599048,28,,
T,01/01/2018 1:59,45.469242,-73.600561,30,,
T,01/01/2018 2:00,45.470237,-73.602174,20,,
T,01/01/2018 2:00,45.470856,-73.604318,16,,
T,01/01/2018 2:00,45.471566,-73.606468,10,,
T,01/01/2018 2:00,45.472461,-73.608434,15,,
T,01/01/2018 2:00,45.473231,-73.610424,32,,
T,01/01/2018 2:00,45.474097,-73.612468,42,,
T,01/01/2018 2:01,45.475049,-73.614526,53,,
T,01/01/2018 2:01,45.476071,-73.616477,57,,
T,01/01/2018 2:01,45.477241,-73.618278,62,,
T,01/01/2018 2:01,45.478534,-73.619667,83,,
T,01/01/2018 2:01,45.479755,-73.621017,78,,
T,01/01/2018 2:01,45.480861,-73.622768,82,,
T,01/01/2018 2:02,45.481881,-73.624941,74,,
T,01/01/2018 2:02,45.482855,-73.627121,64,,
T,01/01/2018 2:02,45.483902,-73.629269,60,,
T,01/01/2018 2:02,45.484796,-73.631541,57,,
T,01/01/2018 2:02,45.485785,-73.633674,54,,
T,01/01/2018 2:02,45.486756,-73.63588,52,,
T,01/01/2018 2:03,45.487724,-73.638012,51,,
T,01/01/2018 2:03,45.488634,-73.640095,51,,
T,01/01/2018 2:03,45.489503,-73.642021,52,,
T,01/01/2018 2:03,45.490311,-73.643844,51,,
T,01/01/2018 2:03,45.491142,-73.645687,51,,
T,01/01/2018 2:03,45.492004,-73.64761,53,,
T,01/01/2018 2:04,45.492797,-73.6496,54,,
T,01/01/2018 2:04,45.493533,-73.651459,61,,
T,01/01/2018 2:04,45.494605,-73.653306,50,,
T,01/01/2018 2:04,45.49573,-73.65502,52,,
T,01/01/2018 2:04,45.496741,-73.656741,44,,
T,01/01/2018 2:04,45.497841,-73.658367,38,,
T,01/01/2018 2:05,45.499022,-73.660356,41,,
T,01/01/2018 2:05,45.500162,-73.662093,42,,
T,01/01/2018 2:05,45.501582,-73.663501,44,,
T,01/01/2018 2:05,45.502868,-73.664515,29,,
T,01/01/2018 2:05,45.503989,-73.66537,19,,
T,01/01/2018 2:05,45.504462,-73.666933,21,,
T,01/01/2018 2:06,45.504332,-73.668336,26,,
T,01/01/2018 2:06,45.504426,-73.669286,22,,
T,01/01/2018 2:06,45.505419,-73.668992,30,,
T,01/01/2018 2:06,45.504702,-73.669345,28,,
T,01/01/2018 2:06,45.504016,-73.669342,30,,
T,01/01/2018 2:07,45.503257,-73.668357,22,,
T,01/01/2018 2:07,45.502825,-73.666772,24,,
T,01/01/2018 2:07,45.503378,-73.665316,34,,
T,01/01/2018 2:07,45.504613,-73.664689,36,,
T,01/01/2018 2:07,45.506118,-73.66381,37,,
T,01/01/2018 2:08,45.50783,-73.662915,41,,
T,01/01/2018 2:08,45.509382,-73.661932,31,,
T,01/01/2018 2:08,45.510936,-73.660938,25,,
T,01/01/2018 2:08,45.512417,-73.660012,29,,
T,01/01/2018 2:08,45.513878,-73.659001,25,,
T,01/01/2018 2:08,45.515474,-73.658028,19,,
