type,time,latitude,longitude,altitude (m),name,desc
T,30/12/2017 19:51,45.494565,-73.559042,-5.3,,
T,30/12/2017 19:51,45.494632,-73.558984,-5.3,,
T,30/12/2017 19:51,45.494819,-73.558894,-4.1,,
T,30/12/2017 19:51,45.494989,-73.558764,-3.3,,
T,30/12/2017 19:51,45.495091,-73.558703,1.5,,
T,30/12/2017 19:51,45.495124,-73.558624,1.4,,
T,30/12/2017 19:52,45.495111,-73.558395,0.9,,
T,30/12/2017 19:52,45.494962,-73.558158,0.7,,
T,30/12/2017 19:52,45.494809,-73.557798,0.7,,
T,30/12/2017 19:52,45.494466,-73.557535,-2,,
T,30/12/2017 19:52,45.494545,-73.557155,-6.9,,
T,30/12/2017 19:52,45.494531,-73.556865,-9.9,,
T,30/12/2017 19:52,45.494514,-73.556756,-11.3,,
T,30/12/2017 19:52,45.49447,-73.556679,-8.2,,
T,30/12/2017 19:52,45.494305,-73.556805,-8.8,,
T,30/12/2017 19:52,45.494083,-73.556968,-8.2,,
T,30/12/2017 19:52,45.493875,-73.557074,-8,,
T,30/12/2017 19:52,45.493764,-73.557158,-7.5,,
T,30/12/2017 19:52,45.493592,-73.557297,-5.4,,
T,30/12/2017 19:53,45.493338,-73.557494,-4.5,,
T,30/12/2017 19:53,45.493076,-73.557685,-4.8,,
T,30/12/2017 19:53,45.492789,-73.557823,-5.3,,
T,30/12/2017 19:53,45.492495,-73.558006,-10.4,,
T,30/12/2017 19:53,45.492173,-73.558261,-5.1,,
T,30/12/2017 19:53,45.491864,-73.558392,-5.5,,
T,30/12/2017 19:53,45.491465,-73.558211,-7.7,,
T,30/12/2017 19:53,45.491186,-73.557914,-9.7,,
T,30/12/2017 19:53,45.490853,-73.557649,-7.6,,
T,30/12/2017 19:53,45.490564,-73.557519,-9.1,,
T,30/12/2017 19:53,45.490263,-73.557429,-8.6,,
T,30/12/2017 19:53,45.489871,-73.557318,-10.3,,
T,30/12/2017 19:53,45.489556,-73.557235,-11.6,,
T,30/12/2017 19:54,45.48938,-73.557191,-12.2,,
T,30/12/2017 19:54,45.489307,-73.557176,-11.1,,
T,30/12/2017 19:54,45.489008,-73.55714,-12.8,,
T,30/12/2017 19:54,45.488645,-73.557151,-14.5,,
T,30/12/2017 19:54,45.48825,-73.557214,-15.2,,
T,30/12/2017 19:54,45.487936,-73.557283,-16.1,,
T,30/12/2017 19:54,45.487738,-73.557326,-16.4,,
T,30/12/2017 19:54,45.487504,-73.557379,-15.9,,
T,30/12/2017 19:54,45.487289,-73.5573,-14.5,,
T,30/12/2017 19:54,45.487254,-73.556951,-15.2,,
T,30/12/2017 19:54,45.48721,-73.556467,-16.3,,
T,30/12/2017 19:54,45.487177,-73.556045,-17.5,,
T,30/12/2017 19:55,45.487134,-73.555557,-21.7,,
T,30/12/2017 19:55,45.487088,-73.555231,-21.1,,
T,30/12/2017 19:55,45.48705,-73.554825,-19.9,,
T,30/12/2017 19:55,45.48702,-73.554478,-18.9,,
T,30/12/2017 19:55,45.486968,-73.553994,-19.8,,
T,30/12/2017 19:55,45.486933,-73.553615,-20.4,,
T,30/12/2017 19:55,45.486897,-73.553209,-19.7,,
T,30/12/2017 19:55,45.486864,-73.552903,-18.9,,
T,30/12/2017 19:56,45.486841,-73.552783,-17,,
T,30/12/2017 19:56,45.486822,-73.552521,-13.4,,
T,30/12/2017 19:56,45.486787,-73.552381,-12.9,,
T,30/12/2017 19:56,45.486656,-73.552386,-12.3,,
T,30/12/2017 19:56,45.486454,-73.55245,-12.5,,
T,30/12/2017 19:56,45.486258,-73.552489,-12.4,,
T,30/12/2017 19:56,45.48618,-73.552511,-13,,
T,30/12/2017 19:56,45.486168,-73.552638,-12.5,,
T,30/12/2017 19:57,45.486188,-73.552797,-11.2,,
T,30/12/2017 19:57,45.486213,-73.55308,-11.4,,
T,30/12/2017 19:57,45.486241,-73.553352,-13.6,,
T,30/12/2017 19:57,45.486287,-73.553645,-12.3,,
T,30/12/2017 19:57,45.486327,-73.553761,-11.4,,
T,30/12/2017 19:57,45.486356,-73.553857,-11.7,,
T,30/12/2017 19:57,45.486372,-73.553961,-12.1,,
T,30/12/2017 19:57,45.486391,-73.554212,-11.6,,
T,30/12/2017 19:57,45.486421,-73.554514,-10.8,,
T,30/12/2017 19:57,45.486434,-73.554638,-11.7,,
T,30/12/2017 19:57,45.486507,-73.55471,-12.3,,
T,30/12/2017 19:57,45.486598,-73.554699,-10.1,,
T,30/12/2017 19:58,45.486677,-73.554664,-6.8,,
T,30/12/2017 19:58,45.486751,-73.554654,-8.2,,
T,30/12/2017 19:58,45.486834,-73.554624,-9.3,,
T,30/12/2017 19:59,45.486915,-73.554602,-10.6,,
T,30/12/2017 19:59,45.486991,-73.554569,-9.5,,
T,30/12/2017 19:59,45.486986,-73.554259,-10.5,,
T,30/12/2017 19:59,45.486978,-73.553878,-10.1,,
T,30/12/2017 19:59,45.486963,-73.553608,-9.2,,
T,30/12/2017 19:59,45.486935,-73.55338,-9.5,,
T,30/12/2017 20:00,45.486916,-73.55323,-8.3,,
T,30/12/2017 20:00,45.486919,-73.553132,-5.3,,
T,30/12/2017 20:00,45.486853,-73.552803,-2.2,,
T,30/12/2017 20:00,45.48686,-73.552517,-2.9,,
T,30/12/2017 20:00,45.486864,-73.552411,-5.8,,
T,30/12/2017 20:00,45.486929,-73.552273,-9.2,,
T,30/12/2017 20:00,45.487202,-73.552231,-7.2,,
T,30/12/2017 20:00,45.487477,-73.552195,-7.5,,
T,30/12/2017 20:00,45.487812,-73.552147,-7.2,,
T,30/12/2017 20:01,45.48818,-73.552094,-6.8,,
T,30/12/2017 20:01,45.488446,-73.552056,-9.2,,
T,30/12/2017 20:01,45.488742,-73.552008,-8.3,,
T,30/12/2017 20:01,45.488948,-73.551967,-5,,
T,30/12/2017 20:01,45.489101,-73.551957,-6.5,,
T,30/12/2017 20:01,45.489363,-73.551905,-4.6,,
T,30/12/2017 20:01,45.489618,-73.551862,-5.7,,
T,30/12/2017 20:01,45.489937,-73.55182,-6.4,,
T,30/12/2017 20:01,45.49017,-73.551786,-6.1,,
T,30/12/2017 20:01,45.490424,-73.551739,-6.3,,
T,30/12/2017 20:01,45.490676,-73.551702,-5.8,,
T,30/12/2017 20:01,45.490942,-73.551655,-4.8,,
T,30/12/2017 20:01,45.491203,-73.551633,-4.8,,
T,30/12/2017 20:02,45.491533,-73.551577,-5.4,,
T,30/12/2017 20:02,45.491784,-73.551542,-8.1,,
T,30/12/2017 20:02,45.492031,-73.551477,-6.5,,
T,30/12/2017 20:02,45.492264,-73.551414,-5.2,,
T,30/12/2017 20:02,45.492602,-73.551381,-6.1,,
T,30/12/2017 20:02,45.492941,-73.551341,-4.4,,
T,30/12/2017 20:02,45.493296,-73.551274,-4.9,,
T,30/12/2017 20:02,45.493737,-73.551215,-5.3,,
T,30/12/2017 20:02,45.494086,-73.551144,-4.9,,
T,30/12/2017 20:02,45.494454,-73.55108,-3.9,,
T,30/12/2017 20:02,45.494895,-73.551027,-3.5,,
T,30/12/2017 20:02,45.495127,-73.550982,-2.7,,
T,30/12/2017 20:02,45.495264,-73.55098,-2,,
T,30/12/2017 20:02,45.495463,-73.551175,-2.3,,
T,30/12/2017 20:03,45.495665,-73.551489,-7.8,,
T,30/12/2017 20:03,45.495879,-73.551913,-8.9,,
T,30/12/2017 20:03,45.496086,-73.552347,-9.8,,
T,30/12/2017 20:03,45.49621,-73.552626,-13.9,,
T,30/12/2017 20:03,45.496267,-73.552734,-13.7,,
T,30/12/2017 20:03,45.496321,-73.552836,-14.3,,
T,30/12/2017 20:03,45.496544,-73.552921,-13.9,,
T,30/12/2017 20:03,45.49678,-73.552886,-13.3,,
T,30/12/2017 20:03,45.497066,-73.552864,-13.2,,
T,30/12/2017 20:03,45.497313,-73.552851,-11.8,,
T,30/12/2017 20:03,45.497637,-73.552844,-10.5,,
T,30/12/2017 20:03,45.497872,-73.552853,-10.1,,
T,30/12/2017 20:04,45.498103,-73.552865,-13.2,,
T,30/12/2017 20:04,45.498174,-73.552973,-15.1,,
T,30/12/2017 20:04,45.498258,-73.553212,-16.8,,
T,30/12/2017 20:04,45.498368,-73.55345,-15.9,,
T,30/12/2017 20:04,45.498474,-73.553837,-19.2,,
T,30/12/2017 20:04,45.498554,-73.554152,-19.4,,
T,30/12/2017 20:04,45.49871,-73.554376,-18,,
T,30/12/2017 20:04,45.498826,-73.554585,-18.5,,
T,30/12/2017 20:04,45.498893,-73.554775,-18.3,,
T,30/12/2017 20:04,45.498963,-73.555016,-17.4,,
T,30/12/2017 20:04,45.499023,-73.555104,-13.8,,
T,30/12/2017 20:04,45.499102,-73.555062,-12.4,,
T,30/12/2017 20:05,45.499171,-73.555003,-10.4,,
T,30/12/2017 20:05,45.499301,-73.554899,-10.2,,
T,30/12/2017 20:05,45.499299,-73.554717,-17,,
T,30/12/2017 20:06,45.499126,-73.554307,-18.5,,
T,30/12/2017 20:06,45.498987,-73.553882,-17.9,,
T,30/12/2017 20:06,45.498871,-73.553475,-17.7,,
T,30/12/2017 20:06,45.498814,-73.553246,-17,,
T,30/12/2017 20:06,45.498767,-73.553139,-14.1,,
T,30/12/2017 20:06,45.498752,-73.553049,-13,,
T,30/12/2017 20:06,45.498749,-73.552875,-7.8,,
T,30/12/2017 20:06,45.498947,-73.552839,-8.9,,
T,30/12/2017 20:06,45.499236,-73.552894,-10.2,,
T,30/12/2017 20:06,45.499531,-73.552961,-12.7,,
T,30/12/2017 20:07,45.49977,-73.553049,-18.4,,
T,30/12/2017 20:07,45.499998,-73.553197,-17.5,,
T,30/12/2017 20:07,45.500245,-73.553373,-15.6,,
T,30/12/2017 20:07,45.50048,-73.553486,-16.3,,
T,30/12/2017 20:07,45.500671,-73.553545,-16.7,,
T,30/12/2017 20:07,45.500811,-73.553592,-13.7,,
T,30/12/2017 20:07,45.501025,-73.553643,-14.3,,
T,30/12/2017 20:07,45.501239,-73.553717,-16.2,,
T,30/12/2017 20:07,45.50151,-73.553789,-14.2,,
T,30/12/2017 20:07,45.501656,-73.553817,-15,,
T,30/12/2017 20:07,45.501729,-73.553819,-15.7,,
T,30/12/2017 20:07,45.501878,-73.553845,-15.3,,
T,30/12/2017 20:07,45.50204,-73.553854,-10.5,,
T,30/12/2017 20:07,45.502205,-73.553862,-12.3,,
T,30/12/2017 20:08,45.502291,-73.553878,-12.2,,
T,30/12/2017 20:08,45.502559,-73.553902,-12,,
T,30/12/2017 20:08,45.502887,-73.553928,-11,,
T,30/12/2017 20:08,45.503104,-73.553943,-11.6,,
T,30/12/2017 20:08,45.503276,-73.553923,-11.5,,
T,30/12/2017 20:08,45.503465,-73.553883,-11.8,,
T,30/12/2017 20:08,45.50366,-73.55382,-12.6,,
T,30/12/2017 20:08,45.503868,-73.55375,-12.8,,
T,30/12/2017 20:08,45.504048,-73.553682,-14.2,,
T,30/12/2017 20:08,45.504306,-73.553589,-14.4,,
T,30/12/2017 20:08,45.504525,-73.553508,-15.9,,
T,30/12/2017 20:08,45.504683,-73.553453,-16.3,,
T,30/12/2017 20:08,45.5049,-73.553365,-16.9,,
T,30/12/2017 20:09,45.505073,-73.553285,-16.8,,
T,30/12/2017 20:09,45.505182,-73.553236,-17.3,,
T,30/12/2017 20:09,45.505259,-73.5532,-17.4,,
T,30/12/2017 20:09,45.505337,-73.553192,-18.4,,
T,30/12/2017 20:09,45.505442,-73.553444,-18.4,,
T,30/12/2017 20:09,45.505517,-73.553667,-17.4,,
T,30/12/2017 20:09,45.505555,-73.553777,-16.2,,
T,30/12/2017 20:09,45.505478,-73.55386,-15.8,,
T,30/12/2017 20:09,45.505357,-73.553941,-16.3,,
T,30/12/2017 20:09,45.505278,-73.55401,-14.8,,
T,30/12/2017 20:09,45.505183,-73.554089,-15.1,,
T,30/12/2017 20:09,45.505096,-73.554104,-16.3,,
T,30/12/2017 20:09,45.504943,-73.55416,-16.1,,
T,30/12/2017 20:09,45.504837,-73.55426,-16.3,,
T,30/12/2017 20:10,45.504689,-73.554387,-19.2,,
T,30/12/2017 20:10,45.504551,-73.55446,-17.7,,
T,30/12/2017 20:10,45.504456,-73.554484,-16.9,,
T,30/12/2017 20:10,45.504372,-73.554523,-17.3,,
T,30/12/2017 20:10,45.504278,-73.554585,-14.4,,
T,30/12/2017 20:10,45.504195,-73.554636,-14.9,,
T,30/12/2017 20:10,45.504072,-73.55469,-19.6,,
T,30/12/2017 20:10,45.503939,-73.554743,-19.2,,
T,30/12/2017 20:10,45.503761,-73.554796,-18.7,,
T,30/12/2017 20:10,45.503645,-73.554847,-17,,
T,30/12/2017 20:10,45.50348,-73.554925,-17.2,,
T,30/12/2017 20:10,45.503366,-73.554978,-15,,
T,30/12/2017 20:11,45.503249,-73.55503,-16.2,,
T,30/12/2017 20:11,45.503122,-73.555108,-16.7,,
T,30/12/2017 20:11,45.503067,-73.55517,-17.9,,
T,30/12/2017 20:11,45.503001,-73.555235,-17.1,,
T,30/12/2017 20:11,45.502939,-73.555318,-13.9,,
T,30/12/2017 20:11,45.502807,-73.555382,-9.3,,
T,30/12/2017 20:11,45.502612,-73.555483,-9,,
T,30/12/2017 20:11,45.502469,-73.55554,-9.3,,
T,30/12/2017 20:11,45.502377,-73.555547,-10.1,,
T,30/12/2017 20:11,45.502294,-73.555505,-8.3,,
T,30/12/2017 20:11,45.5022,-73.555425,-7.4,,
T,30/12/2017 20:12,45.502284,-73.55546,-6.4,,
T,30/12/2017 20:12,45.502414,-73.555605,-8,,
T,30/12/2017 20:12,45.502237,-73.555647,-5.1,,
T,30/12/2017 20:12,45.502133,-73.555634,-4.7,,
T,30/12/2017 20:12,45.502093,-73.555745,-2.5,,
T,30/12/2017 20:12,45.50214,-73.555945,-2.6,,
T,30/12/2017 20:12,45.502199,-73.556148,-0.6,,
T,30/12/2017 20:12,45.502264,-73.556311,-1,,
T,30/12/2017 20:12,45.502318,-73.55644,-0.1,,
T,30/12/2017 20:12,45.502379,-73.556585,-2.9,,
T,30/12/2017 20:12,45.502434,-73.556689,-2.2,,
T,30/12/2017 20:13,45.502502,-73.556737,-2.6,,
T,30/12/2017 20:13,45.502611,-73.556663,-3.6,,
T,30/12/2017 20:13,45.502699,-73.556583,-3.9,,
T,30/12/2017 20:13,45.502788,-73.556495,-4.8,,
T,30/12/2017 20:13,45.502865,-73.556389,-5.8,,
T,30/12/2017 20:13,45.50299,-73.556291,-7,,
T,30/12/2017 20:13,45.503111,-73.556204,-5.7,,
T,30/12/2017 20:13,45.50317,-73.556139,-4.6,,
T,30/12/2017 20:13,45.503256,-73.556204,-5.1,,
T,30/12/2017 20:13,45.503331,-73.556323,-4.1,,
T,30/12/2017 20:13,45.503409,-73.556467,-3.8,,
T,30/12/2017 20:13,45.503463,-73.556563,-3.6,,
T,30/12/2017 20:13,45.50354,-73.556659,-3.7,,
T,30/12/2017 20:14,45.503597,-73.556831,-5.5,,
T,30/12/2017 20:14,45.503643,-73.556971,-2.3,,
T,30/12/2017 20:14,45.503789,-73.557155,-3.2,,
T,30/12/2017 20:14,45.503867,-73.557265,-2,,
T,30/12/2017 20:14,45.503989,-73.557281,2,,
T,30/12/2017 20:14,45.503909,-73.557249,5.8,,
T,30/12/2017 20:14,45.503958,-73.557334,7.6,,
T,30/12/2017 20:14,45.504034,-73.557309,10.2,,
T,30/12/2017 20:15,45.504152,-73.55718,9,,
T,30/12/2017 20:15,45.50428,-73.55711,6,,
T,30/12/2017 20:15,45.504392,-73.557067,11.4,,
T,30/12/2017 20:15,45.504466,-73.55705,20.1,,
T,30/12/2017 20:15,45.504541,-73.556992,17.8,,
T,30/12/2017 20:15,45.504618,-73.556974,10.1,,
T,30/12/2017 20:15,45.504739,-73.55686,10.6,,
T,30/12/2017 20:15,45.504824,-73.556816,12.7,,
T,30/12/2017 20:15,45.504883,-73.556719,10.6,,
