type,time,latitude,longitude,altitude (m),name,desc
T,31/12/2017 21:50,45.516778,-73.564237,26.3,,
T,31/12/2017 21:50,45.516532,-73.563703,27.3,,
T,31/12/2017 21:50,45.516208,-73.563005,27.3,,
T,31/12/2017 21:50,45.515937,-73.562433,29.3,,
T,31/12/2017 21:51,45.515632,-73.561793,30.3,,
T,31/12/2017 21:51,45.515416,-73.561401,31.3,,
T,31/12/2017 21:51,45.515183,-73.561308,31.3,,
T,31/12/2017 21:51,45.514926,-73.56155,32.3,,
T,31/12/2017 21:51,45.514728,-73.561733,30.3,,
T,31/12/2017 21:51,45.514411,-73.562014,30.3,,
T,31/12/2017 21:51,45.514115,-73.562271,30.3,,
T,31/12/2017 21:51,45.513784,-73.562565,31.3,,
T,31/12/2017 21:51,45.513611,-73.56274,31.3,,
T,31/12/2017 21:51,45.513544,-73.562807,34.3,,
T,31/12/2017 21:51,45.513564,-73.563038,32.3,,
T,31/12/2017 21:52,45.513752,-73.56346,32.3,,
T,31/12/2017 21:52,45.513886,-73.563768,31.3,,
T,31/12/2017 21:52,45.51403,-73.56408,32.3,,
T,31/12/2017 21:52,45.514046,-73.564202,31.3,,
T,31/12/2017 21:52,45.513978,-73.564286,31.3,,
T,31/12/2017 21:52,45.51393,-73.56434,32.3,,
T,31/12/2017 21:52,45.513777,-73.564421,31.3,,
T,31/12/2017 21:52,45.513703,-73.564272,29.3,,
T,31/12/2017 21:52,45.51361,-73.564073,29.3,,
T,31/12/2017 21:52,45.513475,-73.564051,29.3,,
T,31/12/2017 21:52,45.513423,-73.564217,29.3,,
T,31/12/2017 21:52,45.513541,-73.564479,30.3,,
T,31/12/2017 21:52,45.513506,-73.564675,30.3,,
T,31/12/2017 21:53,45.513366,-73.564797,29.3,,
T,31/12/2017 21:53,45.513136,-73.564959,28.3,,
T,31/12/2017 21:53,45.513101,-73.565208,28.3,,
T,31/12/2017 21:53,45.513239,-73.565567,27.3,,
T,31/12/2017 21:53,45.513339,-73.565808,26.3,,
T,31/12/2017 21:54,45.513387,-73.56588,27.3,,
T,31/12/2017 21:54,45.513403,-73.566068,27.3,,
T,31/12/2017 21:54,45.513162,-73.56622,27.3,,
T,31/12/2017 21:54,45.512964,-73.566305,27.3,,
T,31/12/2017 21:54,45.51289,-73.566433,27.3,,
T,31/12/2017 21:54,45.512955,-73.566576,29.3,,
T,31/12/2017 21:54,45.513028,-73.566732,29.3,,
T,31/12/2017 21:54,45.513117,-73.566925,31.3,,
T,31/12/2017 21:54,45.513217,-73.567142,31.3,,
T,31/12/2017 21:54,45.513343,-73.567421,34.3,,
T,31/12/2017 21:54,45.513475,-73.567721,39.3,,
T,31/12/2017 21:54,45.513643,-73.568066,43.3,,
T,31/12/2017 21:55,45.513826,-73.568473,45.3,,
T,31/12/2017 21:55,45.513898,-73.568643,45.3,,
T,31/12/2017 21:55,45.513948,-73.568743,47.3,,
T,31/12/2017 21:55,45.514075,-73.569034,47.3,,
T,31/12/2017 21:55,45.514241,-73.569388,47.3,,
T,31/12/2017 21:55,45.514456,-73.569806,46.3,,
T,31/12/2017 21:55,45.514638,-73.570154,47.3,,
T,31/12/2017 21:55,45.514835,-73.570539,47.3,,
T,31/12/2017 21:55,45.515079,-73.571,49.3,,
T,31/12/2017 21:55,45.515209,-73.571243,48.3,,
T,31/12/2017 21:55,45.515253,-73.571329,49.3,,
T,31/12/2017 21:56,45.515358,-73.57157,49.3,,
T,31/12/2017 21:56,45.515529,-73.571967,48.3,,
T,31/12/2017 21:56,45.515663,-73.572264,48.3,,
T,31/12/2017 21:56,45.515864,-73.572723,47.3,,
T,31/12/2017 21:56,45.516029,-73.573082,47.3,,
T,31/12/2017 21:56,45.516236,-73.573531,47.3,,
T,31/12/2017 21:56,45.516352,-73.573778,47.3,,
T,31/12/2017 21:56,45.516381,-73.573878,46.3,,
T,31/12/2017 21:56,45.516274,-73.574104,47.3,,
T,31/12/2017 21:56,45.516073,-73.57426,47.3,,
T,31/12/2017 21:56,45.516001,-73.574312,49.3,,
T,31/12/2017 21:57,45.515903,-73.574204,49.3,,
T,31/12/2017 21:57,45.51581,-73.573997,50.3,,
T,31/12/2017 21:57,45.515744,-73.573891,50.3,,
T,31/12/2017 22:00,45.515735,-73.573775,53.3,,
T,31/12/2017 22:00,45.515581,-73.573448,54.3,,
T,31/12/2017 22:00,45.515467,-73.573178,52.3,,
T,31/12/2017 22:00,45.515347,-73.572905,51.3,,
T,31/12/2017 22:00,45.515184,-73.572542,51.3,,
T,31/12/2017 22:00,45.515066,-73.572276,50.3,,
T,31/12/2017 22:01,45.514947,-73.572006,50.3,,
T,31/12/2017 22:01,45.51491,-73.571911,50.3,,
T,31/12/2017 22:01,45.514846,-73.571759,49.3,,
T,31/12/2017 22:01,45.514745,-73.571547,49.3,,
T,31/12/2017 22:01,45.514614,-73.571273,49.3,,
T,31/12/2017 22:01,45.514427,-73.570865,49.3,,
T,31/12/2017 22:01,45.514267,-73.570508,48.3,,
T,31/12/2017 22:01,45.514115,-73.570163,48.3,,
T,31/12/2017 22:01,45.513959,-73.569838,49.3,,
T,31/12/2017 22:01,45.513792,-73.569459,49.3,,
T,31/12/2017 22:01,45.513695,-73.569242,50.3,,
T,31/12/2017 22:02,45.513627,-73.569181,49.3,,
T,31/12/2017 22:02,45.513611,-73.568962,49.3,,
T,31/12/2017 22:02,45.51384,-73.568817,50.3,,
T,31/12/2017 22:02,45.514183,-73.568676,49.3,,
T,31/12/2017 22:03,45.514412,-73.568582,46.3,,
T,31/12/2017 22:03,45.51449,-73.568562,42.3,,
T,31/12/2017 22:03,45.514825,-73.568396,42.3,,
T,31/12/2017 22:04,45.515221,-73.568228,42.3,,
T,31/12/2017 22:04,45.515571,-73.56808,41.3,,
T,31/12/2017 22:04,45.515675,-73.568037,40.3,,
T,31/12/2017 22:04,45.515756,-73.568003,40.3,,
T,31/12/2017 22:04,45.516101,-73.567843,39.3,,
T,31/12/2017 22:04,45.516476,-73.56767,39.3,,
T,31/12/2017 22:05,45.5169,-73.567458,38.3,,
T,31/12/2017 22:05,45.517351,-73.567261,38.3,,
T,31/12/2017 22:05,45.517676,-73.567113,37.3,,
T,31/12/2017 22:05,45.517829,-73.567039,36.3,,
T,31/12/2017 22:05,45.517878,-73.56701,35.3,,
T,31/12/2017 22:05,45.518111,-73.566911,34.3,,
T,31/12/2017 22:05,45.518497,-73.56673,35.3,,
T,31/12/2017 22:05,45.518675,-73.566653,35.3,,
T,31/12/2017 22:05,45.518781,-73.566597,36.3,,
T,31/12/2017 22:05,45.519007,-73.566488,34.3,,
T,31/12/2017 22:05,45.519479,-73.566285,32.3,,
T,31/12/2017 22:05,45.519966,-73.566064,33.3,,
T,31/12/2017 22:06,45.520453,-73.565844,34.3,,
T,31/12/2017 22:06,45.521097,-73.565587,31.3,,
T,31/12/2017 22:06,45.521626,-73.565556,32.3,,
T,31/12/2017 22:06,45.522174,-73.565531,33.3,,
T,31/12/2017 22:06,45.522352,-73.565514,33.3,,
T,31/12/2017 22:06,45.522429,-73.565507,35.3,,
T,31/12/2017 22:06,45.522714,-73.565465,35.3,,
T,31/12/2017 22:06,45.523261,-73.565342,38.3,,
T,31/12/2017 22:07,45.523715,-73.56521,38.3,,
T,31/12/2017 22:07,45.524155,-73.56508,40.3,,
T,31/12/2017 22:07,45.524703,-73.564915,42.3,,
T,31/12/2017 22:07,45.525046,-73.564807,42.3,,
T,31/12/2017 22:07,45.525163,-73.564771,42.3,,
T,31/12/2017 22:07,45.525226,-73.564751,42.3,,
T,31/12/2017 22:07,45.525647,-73.564618,42.3,,
T,31/12/2017 22:07,45.526173,-73.564447,43.3,,
T,31/12/2017 22:08,45.526574,-73.564313,44.3,,
T,31/12/2017 22:08,45.526987,-73.564172,40.3,,
T,31/12/2017 22:08,45.527472,-73.56402,40.3,,
T,31/12/2017 22:08,45.527747,-73.563913,41.3,,
T,31/12/2017 22:08,45.527799,-73.563596,40.3,,
T,31/12/2017 22:08,45.527619,-73.563147,38.3,,
T,31/12/2017 22:08,45.527423,-73.562686,37.3,,
T,31/12/2017 22:08,45.527296,-73.562405,35.3,,
T,31/12/2017 22:08,45.527238,-73.56229,36.3,,
T,31/12/2017 22:08,45.527191,-73.562192,37.3,,
T,31/12/2017 22:08,45.527126,-73.56206,37.3,,
T,31/12/2017 22:08,45.527021,-73.561818,36.3,,
T,31/12/2017 22:09,45.526833,-73.56141,34.3,,
T,31/12/2017 22:09,45.526719,-73.561167,33.3,,
T,31/12/2017 22:09,45.52667,-73.561061,33.3,,
T,31/12/2017 22:09,45.526649,-73.560969,29.3,,
T,31/12/2017 22:09,45.526517,-73.560685,29.3,,
T,31/12/2017 22:09,45.526398,-73.560436,29.3,,
T,31/12/2017 22:09,45.526229,-73.560075,29.3,,
T,31/12/2017 22:09,45.526007,-73.559591,29.3,,
